Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20220119,900546,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,381070,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900546,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220119120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220119,900546,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,182930,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900546,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220119120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220120,900540,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,105310,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,270050,0,Synthetic demo monthly payroll bundle 900540,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220120,900540,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,27000,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900540,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220120,900540,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,137740,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900540,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220120,900543,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V004,Demo Vendor Nimbus,00,Out of scope,471830,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900543,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,V004,Demo Vendor Nimbus,,,,,,,,,,,,,,,,,,,,,,,
20220120,900543,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V007,Demo Vendor Quartz,00,Out of scope,222050,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900543,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,V007,Demo Vendor Quartz,,,,,,,,,,,,,,,,,,,,,,,
20220120,900543,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,451020,0,Synthetic demo multi-vendor settlement 900543,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220120,900543,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,242860,0,Synthetic demo multi-vendor settlement 900543,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220120,900554,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,242600,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,242600,0,Synthetic demo customer receipt 900554,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,B003,Harbor Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20220120,900574,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,93230,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900574,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,B002,North Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220120,900574,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C005,Demo Customer Elm,00,Out of scope,158760,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900574,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,C005,Demo Customer Elm,,,,,,,,,,,,,,,,,,,,,,,
20220120,900574,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C006,Demo Customer Fjord,B5,Taxable sale 10%,148670,13515,Synthetic demo mixed sales and receipt 900574,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,C006,Demo Customer Fjord,,,,,,,,,,,,,,,
20220120,900574,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,103320,9393,Synthetic demo mixed sales and receipt 900574,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220120120000,,,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20220122,900561,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,00,Out of scope,470100,0,1,D01,Demo Sales,4000,Demo Product Sales,C004,Demo Customer Dawn,B5,Taxable sale 10%,470100,42736,Synthetic demo credit sale 900561,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220122120000,C004,Demo Customer Dawn,,,,,,,C004,Demo Customer Dawn,,,,,,,,,,,,,,,
20220122,900570,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,594780,0,1,D01,Demo Sales,4000,Demo Product Sales,C001,Demo Customer Aurora,B5,Taxable sale 10%,594780,54071,Synthetic demo credit sale 900570,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220122120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20220122,900585,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,184820,16802,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,184820,0,Synthetic demo purchase on account 900585,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220122120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220124,900549,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V010,Demo Vendor Tandem,00,Out of scope,189650,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900549,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220124120000,V010,Demo Vendor Tandem,,,,,,,,,,,,,,,,,,,,,,,
20220124,900549,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V003,Demo Vendor Mosaic,00,Out of scope,102130,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900549,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220124120000,V003,Demo Vendor Mosaic,,,,,,,,,,,,,,,,,,,,,,,
20220124,900549,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,148800,0,Synthetic demo multi-vendor settlement 900549,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220124120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220124,900549,21,0,,,,,,,,,,,,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,142980,0,Synthetic demo multi-vendor settlement 900549,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220124120000,,,,,,,,,B002,North Demo Bank,,,,,,,,,,,,,,,
20220125,900564,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,94750,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,94750,0,Synthetic demo customer receipt 900564,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220125120000,B001,Demo Central Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20220126,900582,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,69520,0,1,D01,Demo Sales,4000,Demo Product Sales,C007,Demo Customer Grove,B5,Taxable sale 10%,69520,6320,Synthetic demo credit sale 900582,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220126120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20220126,900586,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,274530,24957,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,274530,0,Synthetic demo purchase on account 900586,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220126120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20220128,900542,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,555200,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C007,Demo Customer Grove,B5,Taxable sale 10%,555200,50473,Synthetic demo credit sale 900542,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220128120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20220128,900555,21,0,1,D04,Demo Logistics,5000,Demo Purchases,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,170990,15545,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,170990,0,Synthetic demo purchase on account 900555,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220128120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220129,900533,21,0,1,D06,Demo Management,2200,Demo Short-term Loans,,,00,Out of scope,331800,0,1,D06,Demo Management,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,705970,0,Synthetic demo financing settlement 900533,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220129,900533,21,0,1,D06,Demo Management,6070,Demo Bank Fees,B003,Harbor Demo Bank,00,Out of scope,204730,0,,,,,,,,,,,,Synthetic demo financing settlement 900533,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,B003,Harbor Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220129,900533,21,0,1,D06,Demo Management,7000,Demo Taxes and Dues,,,P0,Non-taxable purchase,169440,0,,,,,,,,,,,,Synthetic demo financing settlement 900533,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220129,900560,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,143540,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,143540,13049,Synthetic demo credit sale 900560,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20220129,900568,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,177030,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900568,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,B002,North Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220129,900568,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C009,Demo Customer Indigo,00,Out of scope,103980,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900568,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,C009,Demo Customer Indigo,,,,,,,,,,,,,,,,,,,,,,,
20220129,900568,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C010,Demo Customer Juniper,B5,Taxable sale 10%,78680,7153,Synthetic demo mixed sales and receipt 900568,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,,,,,,,,,C010,Demo Customer Juniper,,,,,,,,,,,,,,,
20220129,900568,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,202330,18394,Synthetic demo mixed sales and receipt 900568,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,,,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20220129,900581,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V002,Demo Vendor Lattice,00,Out of scope,438010,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900581,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,V002,Demo Vendor Lattice,,,,,,,,,,,,,,,,,,,,,,,
20220129,900581,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V005,Demo Vendor Orchid,00,Out of scope,83440,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900581,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,V005,Demo Vendor Orchid,,,,,,,,,,,,,,,,,,,,,,,
20220129,900581,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,156430,0,Synthetic demo multi-vendor settlement 900581,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220129,900581,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,365020,0,Synthetic demo multi-vendor settlement 900581,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220129120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220131,900541,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,00,Out of scope,470430,0,1,D01,Demo Sales,4010,Demo Service Revenue,C004,Demo Customer Dawn,B5,Taxable sale 10%,470430,42766,Synthetic demo credit sale 900541,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220131120000,C004,Demo Customer Dawn,,,,,,,C004,Demo Customer Dawn,,,,,,,,,,,,,,,
20220131,900580,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,498270,0,1,D01,Demo Sales,4010,Demo Service Revenue,C001,Demo Customer Aurora,B5,Taxable sale 10%,498270,45297,Synthetic demo credit sale 900580,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220131120000,C001,Demo Customer Aurora,,,,,,,C001,Demo Customer Aurora,,,,,,,,,,,,,,,
20220201,900605,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,137870,12534,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,137870,0,Synthetic demo purchase on account 900605,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220201120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220202,900592,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,439160,0,1,D01,Demo Sales,4010,Demo Service Revenue,C007,Demo Customer Grove,R5,Taxable sale 8%,439160,32530,Synthetic demo credit sale 900592,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,C007,Demo Customer Grove,,,,,,,C007,Demo Customer Grove,,,,,,,,,,,,,,,
20220202,900595,21,0,1,D04,Demo Logistics,5010,Demo Freight-in,V006,Demo Vendor Prairie,Q5,Taxable purchase 10%,38230,3475,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,38230,0,Synthetic demo purchase on account 900595,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,V006,Demo Vendor Prairie,,,,,,,V006,Demo Vendor Prairie,,,,,,,,,,,,,,,
20220202,900629,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V010,Demo Vendor Tandem,00,Out of scope,117770,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900629,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,V010,Demo Vendor Tandem,,,,,,,,,,,,,,,,,,,,,,,
20220202,900629,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V003,Demo Vendor Mosaic,00,Out of scope,117770,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900629,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,V003,Demo Vendor Mosaic,,,,,,,,,,,,,,,,,,,,,,,
20220202,900629,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,195490,0,Synthetic demo multi-vendor settlement 900629,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220202,900629,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,40050,0,Synthetic demo multi-vendor settlement 900629,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220202,900641,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C004,Demo Customer Dawn,00,Out of scope,550300,0,1,D01,Demo Sales,4020,Demo Other Operating Revenue,C004,Demo Customer Dawn,B5,Taxable sale 10%,550300,50027,Synthetic demo credit sale 900641,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220202120000,C004,Demo Customer Dawn,,,,,,,C004,Demo Customer Dawn,,,,,,,,,,,,,,,
20220203,900599,21,0,1,D05,Demo Digital Services,1400,Demo Prepaid Expenses,S006,Demo Insurance Services,00,Out of scope,114750,0,1,D05,Demo Digital Services,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,114750,0,Synthetic demo prepaid service 900599,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220203120000,S006,Demo Insurance Services,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220203,900626,21,0,1,D04,Demo Logistics,5020,Demo Inventory Adjustment,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,277450,25223,1,D04,Demo Logistics,2000,Demo Accounts Payable,V001,Demo Vendor Keystone,00,Out of scope,277450,0,Synthetic demo purchase on account 900626,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220203120000,V001,Demo Vendor Keystone,,,,,,,V001,Demo Vendor Keystone,,,,,,,,,,,,,,,
20220204,900591,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,74740,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,467130,0,Synthetic demo monthly payroll bundle 900591,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220204,900591,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,266260,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900591,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220204,900591,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,126130,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900591,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220204,900593,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V004,Demo Vendor Nimbus,00,Out of scope,67240,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900593,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,V004,Demo Vendor Nimbus,,,,,,,,,,,,,,,,,,,,,,,
20220204,900593,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V007,Demo Vendor Quartz,00,Out of scope,119560,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900593,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,V007,Demo Vendor Quartz,,,,,,,,,,,,,,,,,,,,,,,
20220204,900593,21,0,,,,,,,,,,,,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,63510,0,Synthetic demo multi-vendor settlement 900593,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220204,900593,21,0,,,,,,,,,,,,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,123290,0,Synthetic demo multi-vendor settlement 900593,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220204,900600,21,0,1,D01,Demo Sales,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,329970,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900600,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,B001,Demo Central Bank,,,,,,,,,,,,,,,,,,,,,,,
20220204,900600,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C001,Demo Customer Aurora,00,Out of scope,387360,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900600,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,C001,Demo Customer Aurora,,,,,,,,,,,,,,,,,,,,,,,
20220204,900600,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C002,Demo Customer Birch,B5,Taxable sale 10%,487780,44344,Synthetic demo mixed sales and receipt 900600,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,C002,Demo Customer Birch,,,,,,,,,,,,,,,
20220204,900600,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C003,Demo Customer Cobalt,B5,Taxable sale 10%,229550,20868,Synthetic demo mixed sales and receipt 900600,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,,,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20220204,900614,21,0,1,D01,Demo Sales,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,79810,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C003,Demo Customer Cobalt,00,Out of scope,79810,0,Synthetic demo customer receipt 900614,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220204120000,B003,Harbor Demo Bank,,,,,,,C003,Demo Customer Cobalt,,,,,,,,,,,,,,,
20220205,900616,21,0,1,D01,Demo Sales,1110,Demo North Current Deposit,B002,North Demo Bank,00,Out of scope,297370,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900616,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220205120000,B002,North Demo Bank,,,,,,,,,,,,,,,,,,,,,,,
20220205,900616,21,0,1,D01,Demo Sales,1200,Demo Accounts Receivable,C007,Demo Customer Grove,00,Out of scope,182270,0,,,,,,,,,,,,Synthetic demo mixed sales and receipt 900616,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220205120000,C007,Demo Customer Grove,,,,,,,,,,,,,,,,,,,,,,,
20220205,900616,21,0,,,,,,,,,,,,1,D01,Demo Sales,4000,Demo Product Sales,C008,Demo Customer Halo,B5,Taxable sale 10%,244610,22237,Synthetic demo mixed sales and receipt 900616,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220205120000,,,,,,,,,C008,Demo Customer Halo,,,,,,,,,,,,,,,
20220205,900616,21,0,,,,,,,,,,,,1,D01,Demo Sales,4010,Demo Service Revenue,C009,Demo Customer Indigo,B5,Taxable sale 10%,235030,21366,Synthetic demo mixed sales and receipt 900616,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220205120000,,,,,,,,,C009,Demo Customer Indigo,,,,,,,,,,,,,,,
20220206,900597,21,0,1,D02,Demo Administration,6000,Demo Salaries,,,00,Out of scope,60880,0,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,196410,0,Synthetic demo monthly payroll bundle 900597,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220206120000,,,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220206,900597,21,0,1,D02,Demo Administration,6010,Demo Statutory Welfare,,,00,Out of scope,56950,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900597,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220206120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220206,900597,21,0,1,D02,Demo Administration,2110,Demo Payroll Withholding,,,00,Out of scope,78580,0,,,,,,,,,,,,Synthetic demo monthly payroll bundle 900597,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220206120000,,,,,,,,,,,,,,,,,,,,,,,,,
20220206,900627,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,297220,0,1,D04,Demo Logistics,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,297220,0,Synthetic demo vendor settlement 900627,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220206120000,V006,Demo Vendor Prairie,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220206,900647,21,0,1,D04,Demo Logistics,2000,Demo Accounts Payable,V006,Demo Vendor Prairie,00,Out of scope,293160,0,1,D04,Demo Logistics,1120,Demo Harbor Ordinary Deposit,B003,Harbor Demo Bank,00,Out of scope,293160,0,Synthetic demo vendor settlement 900647,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220206120000,V006,Demo Vendor Prairie,,,,,,,B003,Harbor Demo Bank,,,,,,,,,,,,,,,
20220207,900618,21,0,1,D02,Demo Administration,6080,Demo Advertising,V001,Demo Vendor Keystone,Q5,Taxable purchase 10%,3950,359,1,D02,Demo Administration,1100,Demo Central Ordinary Deposit,B001,Demo Central Bank,00,Out of scope,3950,0,Synthetic demo operating expense 900618,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220207120000,V001,Demo Vendor Keystone,,,,,,,B001,Demo Central Bank,,,,,,,,,,,,,,,
20220208,900623,21,0,1,D01,Demo Sales,2000,Demo Accounts Payable,V004,Demo Vendor Nimbus,00,Out of scope,100460,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900623,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220208120000,V004,Demo Vendor Nimbus,,,,,,,,,,,,,,,,,,,,,,,
20220208,900623,21,0,1,D01,Demo Sales,2100,Demo Accrued Payables,V007,Demo Vendor Quartz,00,Out of scope,96530,0,,,,,,,,,,,,Synthetic demo multi-vendor settlement 900623,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,20220208120000,V007,Demo Vendor Quartz,,,,,,,,,,,,,,,,,,,,,,,
