伝票日付,伝票番号,仕訳区分,管理仕訳区分,借方税計算モード,借方部門コード,借方部門名,借方科目コード,借方科目名,借方補助コード,借方補助名,借方税区分コード,借方税区分名,借方金額,借方消費税額,貸方税計算モード,貸方部門コード,貸方部門名,貸方科目コード,貸方科目名,貸方補助コード,貸方補助名,貸方税区分コード,貸方税区分名,貸方金額,貸方消費税額,摘要文,数字１,数字２,入力プログラム区分,配賦元税計算,配賦元集計方法,配賦元集計開始日付,配賦元集計終了日付,配賦元管理仕訳区分,配賦元部門コード,配賦元部門名,配賦元科目コード,配賦元科目名,配賦元補助コード,配賦元補助名,配賦元金額,数字３,数字４,数字５,金額１,金額２,金額３,金額４,金額５,文字列１,文字列２,文字列３,文字列４,文字列５,入力日付時間,借方取引先コード,借方取引先名,借方セグメント１コード,借方セグメント１名,借方セグメント２コード,借方セグメント２名,借方セグメント３コード,借方セグメント３名,貸方取引先コード,貸方取引先名,貸方セグメント１コード,貸方セグメント１名,貸方セグメント２コード,貸方セグメント２名,貸方セグメント３コード,貸方セグメント３名,配賦選択,配賦元取引先コード,配賦元取引先名,配賦元セグメント１コード,配賦元セグメント１名,配賦元セグメント２コード,配賦元セグメント２名,配賦元セグメント３コード,配賦元セグメント３名
20220211,73,21,0,1,020,東京支店,733,交際接待費,,,Q5,仕入10%,26530,2411,1,000,共通部門,111,現金,,,00,対象外,26530,0,食事代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,80,21,0,1,030,名古屋支店,726,旅費交通費,,,Q5,仕入10%,10000,909,1,000,共通部門,111,現金,,,00,対象外,10000,0,架空鉄道会社A代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,85,21,0,1,030,名古屋支店,727,通信費,,,Q5,仕入10%,83240,7567,1,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,対象外,83240,0,電話代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,112,21,0,1,040,大阪支店,727,通信費,,,Q5,仕入10%,159346,14486,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,159346,0,電話代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,129,21,0,1,030,名古屋支店,747,地代家賃,,,Q5,仕入10%,399000,36272,1,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,対象外,399000,0,家賃支払い,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,141,21,0,1,040,大阪支店,726,旅費交通費,,,Q5,仕入10%,21500,1954,1,000,共通部門,111,現金,,,00,対象外,21500,0,架空鉄道会社A代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,165,21,0,1,050,九州営業所,791,雑費,,,Q5,仕入10%,1335,121,1,000,共通部門,111,現金,,,00,対象外,1335,0,ティッシュ代他,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,167,21,0,1,050,九州営業所,747,地代家賃,,,Q5,仕入10%,630000,57272,1,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,対象外,630000,0,家賃支払い,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220211,167,21,0,1,050,九州営業所,727,通信費,,,Q5,仕入10%,130648,11877,1,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,対象外,130648,0,電話代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220212,44,21,0,1,020,東京支店,733,交際接待費,,,Q5,仕入10%,33690,3062,1,000,共通部門,111,現金,,,00,対象外,33690,0,飲食代 架空店舗020 5名,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220212,69,21,0,1,020,東京支店,733,交際接待費,,,Q5,仕入10%,12600,1145,1,000,共通部門,111,現金,,,00,対象外,12600,0,ゴルフプレー代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220212,71,21,0,1,040,大阪支店,733,交際接待費,,,Q5,仕入10%,13650,1240,1,000,共通部門,111,現金,,,00,対象外,13650,0,ゴルフプレー代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220213,17,21,0,1,010,札幌営業所,740,車両費,,,Q5,仕入10%,381,34,1,000,共通部門,111,現金,,,00,対象外,2381,0,駐車代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220213,17,21,0,1,010,札幌営業所,740,車両費,,,Q5,仕入10%,2000,181,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,
20220213,23,21,0,1,010,札幌営業所,726,旅費交通費,,,Q5,仕入10%,381,34,1,000,共通部門,111,現金,,,00,対象外,2381,0,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220213,23,21,0,1,010,札幌営業所,726,旅費交通費,,,Q5,仕入10%,2000,181,0,,,,,,,,,,,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220213,82,21,0,1,030,名古屋支店,740,車両費,,,Q5,仕入10%,31529,2866,1,000,共通部門,322,未払金,,,00,対象外,31529,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,46,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,2341,212,1,000,共通部門,111,現金,,,00,対象外,11988,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,46,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,4767,433,0,,,,,,,,,,,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,46,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,4880,443,0,,,,,,,,,,,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1505,136,1,000,共通部門,111,現金,,,00,対象外,7176,0,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,620,56,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,810,73,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1096,99,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1096,99,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1096,99,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,51,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,953,86,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220214,70,21,0,1,030,名古屋支店,733,交際接待費,,,Q5,仕入10%,8600,781,1,000,共通部門,111,現金,,,00,対象外,8600,0,ゴルフプレー代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,4,21,0,1,010,札幌営業所,732,広告宣伝費,,,Q5,仕入10%,31500,2863,1,000,共通部門,322,未払金,,,00,対象外,31500,0,広告費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,57,21,0,1,020,東京支店,726,旅費交通費,,,Q5,仕入10%,68700,6245,1,000,共通部門,111,現金,,,00,対象外,68700,0,架空鉄道会社A代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,83,21,0,1,020,東京支店,721,雑給,,,00,対象外,210240,0,1,000,共通部門,111,現金,,,00,対象外,205380,0,2月給与その他 0060 パート･アルバイト,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,83,21,0,0,,,,,,,,,,,1,000,共通部門,326,預り金,9,その他,00,対象外,4860,0,2月給与その他 0060 パート･アルバイト,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,94,21,0,1,000,共通部門,131,普通預金,50,MNO銀行 北九州,00,対象外,1437184,0,1,000,共通部門,152,売掛金,1,株式会社若葉百貨店,00,対象外,1437184,0,2月15日伝票No439株式会社若葉百貨店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,94,21,0,1,050,九州営業所,741,支払手数料,,,Q5,仕入10%,840,76,1,000,共通部門,152,売掛金,1,株式会社若葉百貨店,00,対象外,840,0,2月15日伝票No439株式会社若葉百貨店,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,95,21,0,1,000,共通部門,131,普通預金,30,GHI銀行 名古屋,00,対象外,1297180,0,1,000,共通部門,152,売掛金,6,株式会社瑞穂流通,00,対象外,1297180,0,2月15日伝票No440株式会社瑞穂流通,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,95,21,0,1,030,名古屋支店,741,支払手数料,,,Q5,仕入10%,840,76,1,000,共通部門,152,売掛金,6,株式会社瑞穂流通,00,対象外,840,0,2月15日伝票No440株式会社瑞穂流通,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,96,21,0,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,1240228,0,1,000,共通部門,152,売掛金,8,株式会社高原マーケット,00,対象外,1240228,0,2月15日伝票No441株式会社高原マーケット,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,96,21,0,1,040,大阪支店,741,支払手数料,,,Q5,仕入10%,840,76,1,000,共通部門,152,売掛金,8,株式会社高原マーケット,00,対象外,840,0,2月15日伝票No441株式会社高原マーケット,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,97,21,0,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,1667304,0,1,000,共通部門,152,売掛金,9,朝凪物産株式会社,00,対象外,1667304,0,2月15日伝票No442朝凪物産株式会社,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,97,21,0,1,040,大阪支店,741,支払手数料,,,Q5,仕入10%,840,76,1,000,共通部門,152,売掛金,9,朝凪物産株式会社,00,対象外,840,0,2月15日伝票No442朝凪物産株式会社,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,98,21,0,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,1280304,0,1,000,共通部門,152,売掛金,13,星川商事株式会社,00,対象外,1280304,0,2月15日伝票No443星川商事株式会社,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,99,21,0,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,2217591,0,1,000,共通部門,152,売掛金,20,清和商事株式会社,00,対象外,2217591,0,2月15日伝票No444清和商事株式会社,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,99,21,0,1,040,大阪支店,741,支払手数料,,,Q5,仕入10%,315,28,1,000,共通部門,152,売掛金,20,清和商事株式会社,00,対象外,315,0,2月15日伝票No444清和商事株式会社,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,100,21,0,1,000,共通部門,312,買掛金,1,株式会社北辰商事,00,対象外,10823612,0,1,000,共通部門,301,支払手形,,,00,対象外,10823612,0,2月15日伝票No335株式会社北辰商事,210531,P2235,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,117,21,0,1,040,大阪支店,742,諸会費,,,00,対象外,20000,0,1,000,共通部門,111,現金,,,00,対象外,20000,0,会費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,130,21,0,1,040,大阪支店,742,諸会費,,,00,対象外,24000,0,1,000,共通部門,131,普通預金,40,JKL銀行 梅田,00,対象外,24000,0,会費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,151,21,0,1,040,大阪支店,733,交際接待費,,,Q5,仕入10%,12750,1159,1,000,共通部門,111,現金,,,00,対象外,12750,0,飲食代 架空店舗075,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220215,158,21,0,1,040,大阪支店,726,旅費交通費,,,Q5,仕入10%,14000,1272,1,000,共通部門,111,現金,,,00,対象外,14000,0,出張旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,7,21,0,1,010,札幌営業所,733,交際接待費,,,Q5,仕入10%,3750,340,1,000,共通部門,111,現金,,,00,対象外,3750,0,昼食代 架空店舗004 2名,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,11,21,0,1,010,札幌営業所,740,車両費,,,Q5,仕入10%,3210,291,1,000,共通部門,111,現金,,,00,対象外,3210,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,61,21,0,1,020,東京支店,727,通信費,,,Q5,仕入10%,176510,16046,1,000,共通部門,131,普通預金,20,ABC銀行 本店,00,対象外,176510,0,電話代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,79,21,0,1,030,名古屋支店,724,福利厚生費,,,Q5,仕入10%,39415,3583,1,000,共通部門,111,現金,,,00,対象外,39415,0,景品代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,136,21,0,1,040,大阪支店,791,雑費,,,Q5,仕入10%,16500,1500,1,000,共通部門,111,現金,,,00,対象外,16500,0,架空清掃会社A代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,148,21,0,1,050,九州営業所,740,車両費,,,Q5,仕入10%,3570,324,1,000,共通部門,111,現金,,,00,対象外,3570,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,154,21,0,1,050,九州営業所,733,交際接待費,,,Q5,仕入10%,6229,566,1,000,共通部門,322,未払金,,,00,対象外,25068,0,手土産代 架空店舗067,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220216,154,21,0,1,050,九州営業所,733,交際接待費,,,Q5,仕入10%,18839,1712,0,,,,,,,,,,,飲食代 架空店舗024 4名,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220217,47,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,2540,230,1,000,共通部門,111,現金,,,00,対象外,2540,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220217,52,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1096,99,1,000,共通部門,111,現金,,,00,対象外,3621,0,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220217,52,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1096,99,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220217,52,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,1429,129,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220217,74,21,0,1,020,東京支店,733,交際接待費,,,Q5,仕入10%,8630,784,1,000,共通部門,111,現金,,,00,対象外,8630,0,食事代 架空店舗049 5名,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220218,159,21,0,1,050,九州営業所,726,旅費交通費,,,Q5,仕入10%,7600,690,1,000,共通部門,111,現金,,,00,対象外,7600,0,タクシー代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,45,21,0,1,020,東京支店,733,交際接待費,,,Q5,仕入10%,19991,1817,1,000,共通部門,111,現金,,,00,対象外,48353,0,飲食代 架空店舗079 5名,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,45,21,0,1,020,東京支店,733,交際接待費,,,Q5,仕入10%,28362,2578,0,,,,,,,,,,,飲食代 架空店舗025,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,59,21,0,1,020,東京支店,726,旅費交通費,,,Q5,仕入10%,45600,4145,1,000,共通部門,111,現金,,,00,対象外,45600,0,旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,103,21,0,1,040,大阪支店,733,交際接待費,,,Q5,仕入10%,2150,195,1,000,共通部門,111,現金,,,00,対象外,2150,0,食事代 弁当差し入れ 架空店舗037,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,138,21,0,1,040,大阪支店,740,車両費,,,Q5,仕入10%,7187,653,1,000,共通部門,111,現金,,,00,対象外,24088,0,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,138,21,0,1,040,大阪支店,740,車両費,,,Q5,仕入10%,3086,280,0,,,,,,,,,,,駐車代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,138,21,0,1,040,大阪支店,740,車両費,,,Q5,仕入10%,305,27,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,138,21,0,1,040,大阪支店,740,車両費,,,Q5,仕入10%,8329,757,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,138,21,0,1,040,大阪支店,740,車両費,,,Q5,仕入10%,5181,471,0,,,,,,,,,,,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220219,160,21,0,1,020,東京支店,726,旅費交通費,,,Q5,仕入10%,69700,6336,1,000,共通部門,111,現金,,,00,対象外,69700,0,出張旅費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,1,21,0,1,000,共通部門,724,福利厚生費,,,Q6,仕入8%軽,21600,1600,0,000,共通部門,111,現金,,,00,対象外,21600,0,残業夜食　軽減税率,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,31,21,0,1,010,札幌営業所,754,事務用消耗品費,,,Q5,仕入10%,3118,283,1,000,共通部門,322,未払金,,,00,対象外,3118,0,コピー代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,34,21,0,1,010,札幌営業所,736,水道光熱費,,,Q5,仕入10%,65379,5943,1,000,共通部門,131,普通預金,10,DEF銀行 駅前,00,対象外,69013,0,電気代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,34,21,0,1,010,札幌営業所,736,水道光熱費,,,Q5,仕入10%,3634,330,0,,,,,,,,,,,水道代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,38,21,0,1,020,東京支店,724,福利厚生費,,,Q5,仕入10%,48164,4378,1,000,共通部門,322,未払金,,,00,対象外,48164,0,宿泊費,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:16,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,48,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,4303,391,1,000,共通部門,111,現金,,,00,対象外,4303,0,ガソリン代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:17,,,,,,,,,,,,,,,,,,,,,,,,,
20220220,53,21,0,1,020,東京支店,740,車両費,,,Q5,仕入10%,381,34,1,000,共通部門,111,現金,,,00,対象外,2381,0,高速代,,,1,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,2021-02-01 13:56:17,,,,,,,,,,,,,,,,,,,,,,,,,
